,Key,Count
88,2022-12-09T18:17:51.942387+00:00,136
89,2023-12-13T20:50:47.856776+00:00,138
90,nucleus,422
91,"Dissection: Cerebral cortex (Cx) - Cuneus, rostral part - Area Prostriata - Pro",1
92,35285,2
93,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/4e124ecc-7885-465c-bab9-4e94d9d40b6a.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
94,fe1a73ab-a203-45fd-84e9-0f7fd19efcbd,1
95,4e124ecc-7885-465c-bab9-4e94d9d40b6a,1
96,https://cellxgene.cziscience.com/e/fe1a73ab-a203-45fd-84e9-0f7fd19efcbd.cxg/,1
97,4818.551792546408,1
98,Dissection: Amygdaloid complex (AMY) - basolateral nuclear group (BLN) - basolateral nucleus (basal nucleus) - BL,1
99,17660,2
100,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/5a52f557-aeaf-4fc9-a4a9-7a2eaca5cd3c.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
101,fbf173f9-f809-4d84-9b65-ae205d35b523,1
102,5a52f557-aeaf-4fc9-a4a9-7a2eaca5cd3c,1
103,https://cellxgene.cziscience.com/e/fbf173f9-f809-4d84-9b65-ae205d35b523.cxg/,1
104,3199.6190826727066,1
105,Dissection: Thalamus (THM) - lateral nuclear complex of thalamus (LNC) - lateral posterior nucleus of thalamus + ventral posterior lateral nucleus - LP + VPL,1
106,29674,2
107,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/6606e9aa-e4c4-4522-9e38-8128aa415b15.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
108,fa554686-fc07-44dd-b2de-b726d82d26ec,1
109,6606e9aa-e4c4-4522-9e38-8128aa415b15,1
110,https://cellxgene.cziscience.com/e/fa554686-fc07-44dd-b2de-b726d82d26ec.cxg/,1
111,5237.493563388825,1
112,Dissection: Cerebral cortex (Cx) - Superior occipital gyrus (SOG) - Areas 19 and MT - A19,1
113,23120,2
114,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/8f5b1977-8317-4473-a2ce-cd5d524d7fd2.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
115,f9034091-2e8f-4ac6-9874-e7b7eb566824,1
116,8f5b1977-8317-4473-a2ce-cd5d524d7fd2,1
117,https://cellxgene.cziscience.com/e/f9034091-2e8f-4ac6-9874-e7b7eb566824.cxg/,1
118,4251.853243944636,1
119,Dissection: Myelencephalon (medulla oblongata) (Mo) - medullary reticular formation (MoRF) & efferent nuclei of cranial nerves in the medulla oblongata (MoEN) - MoRF-MoEN,1
120,31899,2
121,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/1ad58833-956c-4546-be7c-4c63ebd691c0.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
122,f8dda921-5fb4-4c94-a654-c6fc346bfd6d,1
123,1ad58833-956c-4546-be7c-4c63ebd691c0,1
124,https://cellxgene.cziscience.com/e/f8dda921-5fb4-4c94-a654-c6fc346bfd6d.cxg/,1
125,5049.990469920687,1
126,"Dissection: Cerebral cortex (Cx) - Occipitotemporal (fusiform) gyrus, temporal part (FuGt) - Temporal area TF",1
127,155025,1
128,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/4d002ac1-4671-4901-b468-21b56a4d8397.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
129,f7d003d4-40d5-4de8-858c-a9a8b48fcc67,1
130,4d002ac1-4671-4901-b468-21b56a4d8397,1
131,H18.30.001,73
132,https://cellxgene.cziscience.com/e/f7d003d4-40d5-4de8-858c-a9a8b48fcc67.cxg/,1
133,2400.0560038703434,1
134,Supercluster: Astrocyte,1
135,6877,2
136,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/2102f4b8-c1fe-4ee9-be3f-3c3925618b64.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
137,f6d9f2ad-5ec7-4d53-b7f0-ceb0e7bcd181,1
138,2102f4b8-c1fe-4ee9-be3f-3c3925618b64,1
139,https://cellxgene.cziscience.com/e/f6d9f2ad-5ec7-4d53-b7f0-ceb0e7bcd181.cxg/,1
140,2872.177548349571,1
141,Dissection: Thalamus (THM) - lateral nuclear complex of thalamus (LNC) - ventral posterior lateral nucleus - VPL,1
142,34416,2
143,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/b92375fd-dafe-44c6-8523-f78c73660e85.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
144,f5a04dff-d394-4023-8811-65494e8bb11d,1
145,b92375fd-dafe-44c6-8523-f78c73660e85,1
146,https://cellxgene.cziscience.com/e/f5a04dff-d394-4023-8811-65494e8bb11d.cxg/,1
147,5731.749854718735,1
148,Dissection: Basal nuclei (BN) - Putamen - Pu,1
149,31230,2
150,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/b750310e-1abb-4c76-9ff1-689a857a9042.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
151,f502c312-05dc-4fd4-a762-92a63e92b539,1
152,b750310e-1abb-4c76-9ff1-689a857a9042,1
153,https://cellxgene.cziscience.com/e/f502c312-05dc-4fd4-a762-92a63e92b539.cxg/,1
154,5623.0531219980785,1
155,Dissection: Paleocortex (PalCx) - Anterior Olfactory Nucleus - AON,1
156,24155,2
157,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/f3b7bdf8-7977-4ae6-914a-17a82d1f69b8.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
158,f3565fda-499a-4d20-bd92-563c09954c42,1
159,f3b7bdf8-7977-4ae6-914a-17a82d1f69b8,1
160,https://cellxgene.cziscience.com/e/f3565fda-499a-4d20-bd92-563c09954c42.cxg/,1
161,4142.2287311115715,1
162,Dissection: Pons (Pn) - Pontine reticular formation (PnRF) - parabrachial nuclei - PB,1
163,116576,2
164,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/209fa352-40c5-49d4-b829-29847390ad1c.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
165,f32c2c13-bb1a-4ffd-a457-60b64ecfa4cb,1
166,209fa352-40c5-49d4-b829-29847390ad1c,1
167,https://cellxgene.cziscience.com/e/f32c2c13-bb1a-4ffd-a457-60b64ecfa4cb.cxg/,1
168,5579.966502539116,1
169,Dissection: Cerebral cortex (Cx) - Precentral gyrus (PrCG) - Primary motor cortex - M1C,1
170,18728,2
171,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/6bc24359-f3f3-4dc3-a143-382bd3221f68.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
172,f20f44ef-a0d4-4d94-87de-037fd47141f0,1
173,6bc24359-f3f3-4dc3-a143-382bd3221f68,1
174,https://cellxgene.cziscience.com/e/f20f44ef-a0d4-4d94-87de-037fd47141f0.cxg/,1
175,4852.8689128577535,1
176,Dissection: Hypothalamus (HTH) - mammillary region of HTH (HTHma) - tuberal region of HTH - HTHtub,1
177,4720,1
178,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/98ec22fd-c595-4d77-b7b2-94f0cecd6024.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
179,f16f4108-7873-4035-9989-3748da1a7ff1,1
180,98ec22fd-c595-4d77-b7b2-94f0cecd6024,1
181,https://cellxgene.cziscience.com/e/f16f4108-7873-4035-9989-3748da1a7ff1.cxg/,1
182,2192.9120762711864,1
183,Supercluster: Committed oligodendrocyte precursor,1
184,32638,2
185,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/ce9248fa-2ae2-41f6-ade7-f944b63129da.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
186,ed33c203-233a-476a-a56b-28da945fdd32,1
187,ce9248fa-2ae2-41f6-ade7-f944b63129da,1
188,https://cellxgene.cziscience.com/e/ed33c203-233a-476a-a56b-28da945fdd32.cxg/,1
189,5129.244500275752,1
190,"Dissection: Cerebral cortex (Cx) - Cuneus, caudal part - Peristriate Cortex - V2",1
191,8573,2
192,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/45cb584c-1955-49d1-81af-1d4218fa2702.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
193,ed11cc3e-2947-407c-883c-c53b043917c3,1
194,45cb584c-1955-49d1-81af-1d4218fa2702,1
195,https://cellxgene.cziscience.com/e/ed11cc3e-2947-407c-883c-c53b043917c3.cxg/,1
196,4986.802752828648,1
197,Dissection: Thalamus (THM) - Lateral nuclear complex (LNC) - ventral anterior nucleus of thalamus - VA,1
198,46453,2
199,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/1f69d55b-4696-4b06-8447-e9050bf182a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
200,ecd9230d-c571-4dab-abd3-8b54c74833f0,1
201,1f69d55b-4696-4b06-8447-e9050bf182a5,1
202,https://cellxgene.cziscience.com/e/ecd9230d-c571-4dab-abd3-8b54c74833f0.cxg/,1
203,4380.019137622974,1
204,Dissection: Thalamus (THM) - lateral nuclear complex of thalamus (LNC) - Pulvinar of thalamus - Pul,1
205,31307,2
206,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/b38bebb9-64ee-4753-9fb4-1775c0fe4d39.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
207,e8681d74-ac9e-4be5-be14-1cf1bbd54dd7,1
208,b38bebb9-64ee-4753-9fb4-1775c0fe4d39,1
209,https://cellxgene.cziscience.com/e/e8681d74-ac9e-4be5-be14-1cf1bbd54dd7.cxg/,1
210,5430.1813013064175,1
211,Dissection: Thalamus (THM) - Anterior nuclear complex - ANC,1
212,40144,1
213,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/d02e73f6-ecd2-4fa1-943d-001a8abc354e.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
214,e6b2ce27-681b-4409-a053-2681875936e5,1
215,d02e73f6-ecd2-4fa1-943d-001a8abc354e,1
216,https://cellxgene.cziscience.com/e/e6b2ce27-681b-4409-a053-2681875936e5.cxg/,1
217,5264.242726185731,1
218,Supercluster: Eccentric medium spiny neuron,1
219,35359,2
220,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/c2ee7d72-0887-4abe-8090-5e70e930b2e6.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
221,e5b1115b-a486-49bb-bda3-8261822836e0,1
222,c2ee7d72-0887-4abe-8090-5e70e930b2e6,1
223,https://cellxgene.cziscience.com/e/e5b1115b-a486-49bb-bda3-8261822836e0.cxg/,1
224,4426.958171894002,1
225,Dissection: Cerebral cortex (Cx) - Caudal cingulate gyrus (CgGC) - A23,1
226,222434,1
227,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/823a7b4a-c575-4fee-b4c2-e1b984613c1b.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
228,e4710a02-8abc-48d5-a3e8-9ae7e9d79bdb,1
229,823a7b4a-c575-4fee-b4c2-e1b984613c1b,1
230,https://cellxgene.cziscience.com/e/e4710a02-8abc-48d5-a3e8-9ae7e9d79bdb.cxg/,1
231,4979.777318215741,1
232,Supercluster: MGE interneuron,1
233,107301,2
234,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/124525f6-54f4-46b9-ab3c-da64a9d2aeb5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
235,e1f595f6-ba2c-495e-9bee-7056f116b1e4,1
236,124525f6-54f4-46b9-ab3c-da64a9d2aeb5,1
237,https://cellxgene.cziscience.com/e/e1f595f6-ba2c-495e-9bee-7056f116b1e4.cxg/,1
238,5330.787532269038,1
239,Dissection: Cerebral cortex (Cx) - Middle Temporal Gyrus - MTG,1
240,23732,2
241,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/3f97d428-0199-4f2c-9b7f-86bced96e5e3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
242,dd03ce70-3243-4c96-9561-330cc461e4d7,1
243,3f97d428-0199-4f2c-9b7f-86bced96e5e3,1
244,https://cellxgene.cziscience.com/e/dd03ce70-3243-4c96-9561-330cc461e4d7.cxg/,1
245,6197.875316028991,1
246,Dissection: Cerebral cortex (Cx) - Perirhinal gyrus (PRG) - A35-A36,1
247,31065,2
248,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/8f513d63-f891-4022-a9e5-687bb1767050.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
249,db1d2c1b-2ee1-45d5-9d53-69a327cd77e6,1
250,8f513d63-f891-4022-a9e5-687bb1767050,1
251,https://cellxgene.cziscience.com/e/db1d2c1b-2ee1-45d5-9d53-69a327cd77e6.cxg/,1
252,5176.6563013037185,1
253,Dissection: Cerebral cortex (Cx) - Middle frontal gyrus (MFG) - A46,1
254,25875,2
255,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/eba1a173-66c7-41a9-adfa-067d083a8861.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
256,d6a5b240-cc8f-45c1-ad36-2fc291e15e8e,1
257,eba1a173-66c7-41a9-adfa-067d083a8861,1
258,https://cellxgene.cziscience.com/e/d6a5b240-cc8f-45c1-ad36-2fc291e15e8e.cxg/,1
259,5335.655806763285,1
260,Dissection: Midbrain (M) - Pretectal region - PTR,1
261,34919,2
262,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/00724105-4ab6-4e0f-abf9-33825f3b2206.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
263,d582f63a-3c88-4e38-8cd3-8682dbe40f64,1
264,00724105-4ab6-4e0f-abf9-33825f3b2206,1
265,https://cellxgene.cziscience.com/e/d582f63a-3c88-4e38-8cd3-8682dbe40f64.cxg/,1
266,5298.747272258655,1
267,Dissection: Cerebral cortex (Cx) - Posterior intermediate orbital gyrus (POrG) - Caudal division of OFCi - A13,1
268,8077,2
269,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/326f7e19-8fde-4520-ad73-be47bc5c27bd.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
270,d5452b83-7c3d-4d7c-ab7a-c7fece7196c5,1
271,326f7e19-8fde-4520-ad73-be47bc5c27bd,1
272,https://cellxgene.cziscience.com/e/d5452b83-7c3d-4d7c-ab7a-c7fece7196c5.cxg/,1
273,5338.1463414634145,1
274,Dissection: Body of hippocampus (HiB) - Rostral CA3,1
275,36886,2
276,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/6cbc9dda-2468-4c67-b3b2-a670f3864641.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
277,d2b5efc1-14c6-4b5f-bd98-40f9084872d7,1
278,6cbc9dda-2468-4c67-b3b2-a670f3864641,1
279,https://cellxgene.cziscience.com/e/d2b5efc1-14c6-4b5f-bd98-40f9084872d7.cxg/,1
280,6182.4497370275985,1
281,Dissection: Tail of Hippocampus (HiT) - Caudal Hippocampus - CA1-CA3,1
282,39053,2
283,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/bb02b9e0-45e7-473d-8beb-cc7ee0b4e61d.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
284,d288b10a-643e-44bd-b451-96e9588b2ee5,1
285,bb02b9e0-45e7-473d-8beb-cc7ee0b4e61d,1
286,https://cellxgene.cziscience.com/e/d288b10a-643e-44bd-b451-96e9588b2ee5.cxg/,1
287,5261.194914603231,1
288,Dissection: Cerebral cortex (Cx) - Supramarginal gyrus (SMG) - A40,1
289,48856,2
290,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/1481a6e2-9103-4287-8344-fabc287b7f49.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
291,d2514440-d747-4d8d-b2c7-b58ef8b71fbe,1
292,1481a6e2-9103-4287-8344-fabc287b7f49,1
293,https://cellxgene.cziscience.com/e/d2514440-d747-4d8d-b2c7-b58ef8b71fbe.cxg/,1
294,4450.268216800393,1
295,Dissection: Thalamus (THM) - posterior nuclear complex of thalamus (PoN) - lateral geniculate nucleus (LG),1
296,36941,2
297,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/5cd9d656-cbed-470c-8f53-85214aaa3f16.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
298,d02287f3-408b-438d-9131-999e460cbd0e,1
299,5cd9d656-cbed-470c-8f53-85214aaa3f16,1
300,https://cellxgene.cziscience.com/e/d02287f3-408b-438d-9131-999e460cbd0e.cxg/,1
301,5614.379686527165,1
302,Dissection: Paleocortex (PalCx) - Piriform cortex - Pir,1
303,7689,1
304,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/7ffde3b8-971a-4d0b-a4d6-9056a47dc052.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
305,cfa755c1-48c5-4336-94f4-aa95eca4fbd5,1
306,7ffde3b8-971a-4d0b-a4d6-9056a47dc052,1
307,https://cellxgene.cziscience.com/e/cfa755c1-48c5-4336-94f4-aa95eca4fbd5.cxg/,1
308,4274.570165171023,1
309,Supercluster: Choroid plexus,1
310,78396,1
311,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/2c2938d0-b4a3-4c1b-98c8-4fe19d0d569c.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
312,caf8670f-e647-4f0c-bfba-163aa84ce602,1
313,2c2938d0-b4a3-4c1b-98c8-4fe19d0d569c,1
314,https://cellxgene.cziscience.com/e/caf8670f-e647-4f0c-bfba-163aa84ce602.cxg/,1
315,6693.668860656156,1
316,Supercluster: Deep-layer corticothalamic and 6b,1
317,33968,2
318,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/5e31e4bf-f140-49df-936d-190801a31dcb.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
319,ca20e2ac-5676-4158-b5d0-0c2b15898b19,1
320,5e31e4bf-f140-49df-936d-190801a31dcb,1
321,https://cellxgene.cziscience.com/e/ca20e2ac-5676-4158-b5d0-0c2b15898b19.cxg/,1
322,1589.8015779557231,1
323,Dissection: Basal nuclei (BN) - Globus pallidus (GP) - Internal segment of globus pallidus - GPi,1
324,14352,2
325,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/0cfc9ba4-b520-4bf3-8a1d-5cc0d9eae617.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
326,c7856243-c59a-4b70-8ce7-25b94c2d9da1,1
327,0cfc9ba4-b520-4bf3-8a1d-5cc0d9eae617,1
328,https://cellxgene.cziscience.com/e/c7856243-c59a-4b70-8ce7-25b94c2d9da1.cxg/,1
329,7294.57483277592,1
330,Dissection: Cerebral cortex (Cx) - Gyrus rectus (ReG) - Medial orbitofrontal cortex - A14,1
331,14094,2
332,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/a3c71831-f474-477d-87ed-3a0b683ac934.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
333,c5cfa2b7-abb1-4a50-908f-707b54ca606b,1
334,a3c71831-f474-477d-87ed-3a0b683ac934,1
335,https://cellxgene.cziscience.com/e/c5cfa2b7-abb1-4a50-908f-707b54ca606b.cxg/,1
336,3542.5713778913014,1
337,Dissection: Midbrain (M) - Periaqueductal gray and Dorsal raphe nucleus - PAG-DR,1
338,11265,2
339,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/40aeca29-8a10-4946-a365-1b3656639fcb.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
340,c4dd26a8-d956-4bee-a233-44b573f2ce27,1
341,40aeca29-8a10-4946-a365-1b3656639fcb,1
342,https://cellxgene.cziscience.com/e/c4dd26a8-d956-4bee-a233-44b573f2ce27.cxg/,1
343,8153.426187305815,1
344,Dissection: Body of hippocampus (HiB) - Rostral CA1-2,1
345,152189,1
346,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/4871852c-bfd9-4954-9d01-9fabe90ed1fb.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
347,c4b03352-af8d-492a-8d6b-40f304e0a122,1
348,4871852c-bfd9-4954-9d01-9fabe90ed1fb,1
349,https://cellxgene.cziscience.com/e/c4b03352-af8d-492a-8d6b-40f304e0a122.cxg/,1
350,6143.964044707567,1
351,Supercluster: Medium spiny neuron,1
352,37642,2
353,Publication: https://doi.org/10.1126/science.add7046 Dataset Version: https://datasets.cellxgene.cziscience.com/e853e9c6-c221-4845-b23c-fb756b70a085.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/283d65eb-dd53-496d-adb7-7570c7caa443,1
354,c2aad8fc-b63b-4f9b-9cfd-baf7bc9c1771,1
